schema_version,record_type,id,unit_id,segment_id,order,source_anchor,target_anchor,source_line_start,target_line_start,source_char_start,source_char_end,target_char_start,target_char_end,source_raw_tex,target_raw_tex,source_raw_tex_sha256,target_raw_tex_sha256,normalized_symbolic_sha256,math_delimiter,provenance
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0380,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111XF,380,111Xf,111Xf,497,514,20252,20260,22118,22126,"\Cal
A",\Cal A,9516e1b14426eaa6bc708d67e711ddc1c0dfcbe6a263c310383a93ea9558f475,5e3b3831438380c99bf7414e1c2a48e928544054e53924e8d48d717aafc6ee53,b79ca3d5b806d0f16cb30420da607d57683dee66773d1d8d5b15b1755c12caa1,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0381,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111XF,381,111Xf,111Xf,498,515,20277,20291,22137,22151,Y\subseteq X,Y\subseteq X,1fa5a6c4de945ffb6530d13bdfcf29e1155cf1de1cec5c1f911141973cbdc193,1fa5a6c4de945ffb6530d13bdfcf29e1155cf1de1cec5c1f911141973cbdc193,1b5a96f6f49f6504cea9511610693a9cffae59655b069b383fc77ed241b11453,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0382,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111XF,382,111Xf,111Xf,498,515,20305,20329,22169,22193,\{E\cap Y:E\in\Sigma\},\{E\cap Y:E\in\Sigma\},6207deb36d2a2b0c05ab4e255094d69af05089297a21185b0b377aa5f126c291,6207deb36d2a2b0c05ab4e255094d69af05089297a21185b0b377aa5f126c291,906719b3683427c5618c92469295e7722aad24bf5d0dffe7cf9d54c5721f62db,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0383,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111XF,383,111Xf,111Xf,499,516,20337,20345,22209,22217,\sigma,\sigma,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0384,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111XF,384,111Xf,111Xf,499,516,20368,20371,22223,22226,Y,Y,18f5384d58bcb1bba0bcd9e6a6781d1a6ac2cc280c330ecbab6cb7931b721552,18f5384d58bcb1bba0bcd9e6a6781d1a6ac2cc280c330ecbab6cb7931b721552,18f5384d58bcb1bba0bcd9e6a6781d1a6ac2cc280c330ecbab6cb7931b721552,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0385,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111XF,385,111Xf,111Xf,500,517,20386,20410,22250,22274,\{A\cap Y:A\in\Cal A\},\{A\cap Y:A\in\Cal A\},b5e647a164da7a8e180378af2fb025fe65675882358484fa5f6c51a4fd295584,b5e647a164da7a8e180378af2fb025fe65675882358484fa5f6c51a4fd295584,b8e4ec6e6541fd9a50b519cc5e3eb30f79ab7b94450072040f3aad653d0e92f3,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0386,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111YA,386,111Y,111Ya,502,519,20453,20462,22319,22328,\BbbR^r,\BbbR^r,6a5173578402ab704fe0e78c24a3f6f09fe9ed2c7ea0fbe574d688249eb91ed7,6a5173578402ab704fe0e78c24a3f6f09fe9ed2c7ea0fbe574d688249eb91ed7,6a5173578402ab704fe0e78c24a3f6f09fe9ed2c7ea0fbe574d688249eb91ed7,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0387,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111YA,387,111Y,111Ya,502,519,20470,20478,22337,22345,r\ge 1,r\ge 1,10bc42d96f51887ea400533a0f6b343406ae6bb4aac04938120632d6289e30dc,10bc42d96f51887ea400533a0f6b343406ae6bb4aac04938120632d6289e30dc,48d931adc78b0f862d3435fd812b0154451317701e4ee6ece3563bbd6d25a196,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0388,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111YA,388,111Y,111Ya,503,520,20490,20510,22363,22383,G+a=\{x+a:x\in G\},G+a=\{x+a:x\in G\},9884587a0b232560bccfdaf53cdf9128de580597a1ab184c16d82cedaa3b963f,9884587a0b232560bccfdaf53cdf9128de580597a1ab184c16d82cedaa3b963f,24df0f16de92d4be8645d47cc93d682ed245f3a6067c29534132a24092e95c67,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0389,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111YA,389,111Y,111Ya,503,521,20528,20547,22404,22423,G\subseteq\BbbR^r,G\subseteq\BbbR^r,7a20117e0086bb3ae7287fafcd5a93cbe31e116e7766d1453ad8e8e353c68236,7a20117e0086bb3ae7287fafcd5a93cbe31e116e7766d1453ad8e8e353c68236,7a20117e0086bb3ae7287fafcd5a93cbe31e116e7766d1453ad8e8e353c68236,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0390,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111YA,390,111Y,111Ya,504,521,20560,20573,22436,22449,a\in\BbbR^r,a\in\BbbR^r,28cba5dcafd9e44cc1a0445793e08ce828b68d562bbaea26a99e519bfd756f6b,28cba5dcafd9e44cc1a0445793e08ce828b68d562bbaea26a99e519bfd756f6b,28cba5dcafd9e44cc1a0445793e08ce828b68d562bbaea26a99e519bfd756f6b,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0391,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111YA,391,111Y,111Ya,504,522,20593,20598,22480,22485,E+a,E+a,d579547bc3a2f4bb7eedc6643b4fe5c53c3fca112c10b12063b4d9e35bdc84ed,d579547bc3a2f4bb7eedc6643b4fe5c53c3fca112c10b12063b4d9e35bdc84ed,d579547bc3a2f4bb7eedc6643b4fe5c53c3fca112c10b12063b4d9e35bdc84ed,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0392,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111YA,392,111Y,111Ya,505,522,20623,20642,22520,22539,E\subseteq\BbbR^r,E\subseteq\BbbR^r,954f89af45ec4ad029bc32837e86fb50d51a2e1ff828eb481146f1fdb42adb99,954f89af45ec4ad029bc32837e86fb50d51a2e1ff828eb481146f1fdb42adb99,954f89af45ec4ad029bc32837e86fb50d51a2e1ff828eb481146f1fdb42adb99,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0393,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111YA,393,111Y,111Ya,505,523,20662,20675,22566,22579,a\in\BbbR^r,a\in\BbbR^r,28cba5dcafd9e44cc1a0445793e08ce828b68d562bbaea26a99e519bfd756f6b,28cba5dcafd9e44cc1a0445793e08ce828b68d562bbaea26a99e519bfd756f6b,28cba5dcafd9e44cc1a0445793e08ce828b68d562bbaea26a99e519bfd756f6b,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0394,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111YA,394,111Y,111Ya,506,524,20696,20729,22603,22643,\{E:E+a\text{ is a Borel set}\},\{E:E+a\text{ adalah himpunan Borel}\},719b0aa19ffc5478d8c277e3466f548d05a0af22ec421b7e94bb54d1a97bbf63,54a8379a637509daa19b34b54c306e47e35af106e5f02591394f57553b8c416f,b8b09ecc11a3f3dfedfce19388be2fca280a2aeb2b439d00dbcc06cda633b47d,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0395,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111YA,395,111Y,111Ya,506,524,20735,20743,22659,22667,\sigma,\sigma,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0396,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111YB,396,111Yb,111Yb,509,527,20808,20811,22739,22742,X,X,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0397,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111YB,397,111Yb,111Yb,509,527,20822,20830,22759,22767,\Sigma,\Sigma,d65d75b1e6562713a3936bb38fdfe6832fb5b96c946de58f7ce0992057665aa8,d65d75b1e6562713a3936bb38fdfe6832fb5b96c946de58f7ce0992057665aa8,d65d75b1e6562713a3936bb38fdfe6832fb5b96c946de58f7ce0992057665aa8,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0398,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111YB,398,111Yb,111Yb,509,528,20833,20841,22782,22790,\sigma,\sigma,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0399,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111YB,399,111Yb,111Yb,510,528,20864,20867,22796,22799,X,X,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0400,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111YB,400,111Yb,111Yb,510,528,20872,20875,22805,22808,A,A,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0401,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111YB,401,111Yb,111Yb,510,529,20890,20893,22831,22834,X,X,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0402,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111YB,402,111Yb,111Yb,510,529,20907,20955,22852,22900,"\{(E\cap
A)\cup(F\setminus A):E,\,F\in\Sigma\}","\{(E\cap
A)\cup(F\setminus A):E,\,F\in\Sigma\}",a6c5bca17d73d5cc5d2b1581074a4707140ce8c55a1c26dd1de9428861cfc0e1,a6c5bca17d73d5cc5d2b1581074a4707140ce8c55a1c26dd1de9428861cfc0e1,c91527a95a14f98767ba0a428763739b771d998c63f15a1ae3aff28dc9f110eb,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0403,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111YB,403,111Yb,111Yb,511,530,20961,20969,22916,22924,\sigma,\sigma,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0404,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111YB,404,111Yb,111Yb,512,531,20992,20995,22930,22933,X,X,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0405,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111YB,405,111Yb,111Yb,512,531,21001,21009,22949,22957,\sigma,\sigma,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0406,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111YB,406,111Yb,111Yb,512,532,21031,21048,22981,22998,\Sigma\cup\{A\},\Sigma\cup\{A\},1174d56ccdda180c21ca983cb7934a313bda565231970885144d006ec32594b1,1174d56ccdda180c21ca983cb7934a313bda565231970885144d006ec32594b1,1174d56ccdda180c21ca983cb7934a313bda565231970885144d006ec32594b1,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0407,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111YC,407,111Yc,111Yc,514,534,21079,21098,23034,23053,G\subseteq\BbbR^2,G\subseteq\BbbR^2,43bec29abaaf9a6a9bd3d9ed3437f94113c3361681ea47c9b04fc145a901ba67,43bec29abaaf9a6a9bd3d9ed3437f94113c3361681ea47c9b04fc145a901ba67,43bec29abaaf9a6a9bd3d9ed3437f94113c3361681ea47c9b04fc145a901ba67,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0408,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111YC,408,111Yc,111Yc,517,537,21181,21206,23147,23172,"\{\xi:(\xi,\eta)\in G\}","\{\xi:(\xi,\eta)\in G\}",fa39e023058e7b8e194726848d87285b695fda4af57702d74d4f9b38e6e1c0f7,fa39e023058e7b8e194726848d87285b695fda4af57702d74d4f9b38e6e1c0f7,41f8e73c78d84290dd60c9bf7d7d50116532c049501bd628072d4b5e782037ee,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0409,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111YC,409,111Yc,111Yc,518,538,21213,21238,23179,23204,"\{\xi:(\eta,\xi)\in G\}","\{\xi:(\eta,\xi)\in G\}",7a7e9000fdff93dcd56a56ea0c77e517d5ec1ba1dd6066daa6d7b89428907fa0,7a7e9000fdff93dcd56a56ea0c77e517d5ec1ba1dd6066daa6d7b89428907fa0,b22f73a3d4df98dd552888356e651f74c2edc026eba12ec964d37d1cf7abce7d,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0410,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111YC,410,111Yc,111Yc,520,540,21254,21257,23222,23225,G,G,333e0a1e27815d0ceee55c473fe3dc93d56c63e3bee2b3b4aee8eed6d70191a3,333e0a1e27815d0ceee55c473fe3dc93d56c63e3bee2b3b4aee8eed6d70191a3,333e0a1e27815d0ceee55c473fe3dc93d56c63e3bee2b3b4aee8eed6d70191a3,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0411,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111YC,411,111Yc,111Yc,520,540,21278,21286,23261,23269,\Bbb R,\Bbb R,f9d62b077eddf72778fc05527c5aa4d2352f16a46a94808294fdc2cb7e406580,f9d62b077eddf72778fc05527c5aa4d2352f16a46a94808294fdc2cb7e406580,22316cdc991b42844c0fcdb72f227b6d4c0e8457a736e325af2845b7b3df7f6c,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0412,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111YD,412,111Yd,111Yd,522,542,21317,21336,23305,23324,E\subseteq\BbbR^2,E\subseteq\BbbR^2,185e692ba6f35187e8e8ec8130e0651bd69f2bbcafb84a7380a1d21147443ee9,185e692ba6f35187e8e8ec8130e0651bd69f2bbcafb84a7380a1d21147443ee9,185e692ba6f35187e8e8ec8130e0651bd69f2bbcafb84a7380a1d21147443ee9,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0413,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111YD,413,111Yd,111Yd,525,545,21419,21444,23416,23441,"\{\xi:(\xi,\eta)\in E\}","\{\xi:(\xi,\eta)\in E\}",b53db2aa63a01a89713b91f7339d183b35ea4c500f82ca96ef14d435518bf7a5,b53db2aa63a01a89713b91f7339d183b35ea4c500f82ca96ef14d435518bf7a5,df14286e9831ec9a26d157fd47098c3c1e8836fe71b62f31caed79acf0cb7090,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0414,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111YD,414,111Yd,111Yd,526,546,21451,21476,23448,23473,"\{\xi:(\eta,\xi)\in E\}","\{\xi:(\eta,\xi)\in E\}",49e90ecc7179331b72e82e54e42cd92e09c345a90ddbb3dcf9a9150bb0c2e8b8,49e90ecc7179331b72e82e54e42cd92e09c345a90ddbb3dcf9a9150bb0c2e8b8,77fca98b8c701d11d21ec4e599c9be5d9f21f4722f6331c1bef79cc233c528fe,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0415,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111YD,415,111Yd,111Yd,528,548,21492,21495,23491,23494,E,E,a9f51566bd6705f7ea6ad54bb9deb449f795582d6529a0e22207b8981233ec58,a9f51566bd6705f7ea6ad54bb9deb449f795582d6529a0e22207b8981233ec58,a9f51566bd6705f7ea6ad54bb9deb449f795582d6529a0e22207b8981233ec58,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0416,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111YD,416,111Yd,111Yd,528,548,21517,21525,23528,23536,\Bbb R,\Bbb R,f9d62b077eddf72778fc05527c5aa4d2352f16a46a94808294fdc2cb7e406580,f9d62b077eddf72778fc05527c5aa4d2352f16a46a94808294fdc2cb7e406580,22316cdc991b42844c0fcdb72f227b6d4c0e8457a736e325af2845b7b3df7f6c,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0417,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111YD,417,111Yd,111Yd,529,549,21570,21579,23593,23602,\BbbR^2,\BbbR^2,f8db025f6504b25e46e59808f3fe3c83ae13f41bf0905464a9ffbc495f8baf76,f8db025f6504b25e46e59808f3fe3c83ae13f41bf0905464a9ffbc495f8baf76,f8db025f6504b25e46e59808f3fe3c83ae13f41bf0905464a9ffbc495f8baf76,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0418,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111YD,418,111Yd,111Yd,530,550,21619,21627,23667,23675,\sigma,\sigma,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
