schema_version,record_type,id,rights_id,resource_kind,uri,local_path,bytes,sha256,rows,file_count,expanded_bytes,relation,verification_status,provenance
1.1.0,resource,O007-RESOURCE-MT283-SOURCE,,official-source-member,,authority/fremlin/source/mt2.2016/mt283.tex,48643,27fca00efa202f0e9da2296795f7f605848d6a84fa1240cc59e8622283d7590b,,,,source surface for O007-FREMLIN-V2-S283,exact source bytes verified,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2-ARCHIVE"",""O007-RESOURCE-SOURCE-MANIFEST""]}"
1.1.0,resource,O007-RESOURCE-MT283-TARGET,,translated-target,,source/id-ID/mt283.tex,51452,2c494e06bd16d4cb48e8e61265346756c413b729dbe81b8b8c8ae6f3012c5809,,,,canonical id-ID editable target for O007-FREMLIN-V2-S283,passing exact unit/index QA,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT283-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-MT283-QA,O007-RIGHTS-ORIGINAL-COMPONENTS-CC0-1.0,source-target-unit-qa-receipt,,qa/chapter28/mt283-unit-qa.json,7023,2063189142bd58ffc4c2d0e8de60d640aaddad11c29a17692daf4b0b0205e7ac,,,,passing QA evidence for O007-FREMLIN-V2-S283,pass with exact target identity,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT283-SOURCE"",""O007-RESOURCE-MT283-TARGET""]}"
1.1.0,resource,O007-RESOURCE-MT284-SOURCE,,official-source-member,,authority/fremlin/source/mt2.2016/mt284.tex,68323,00b642972b37a0d25c8dd1675c7fb8e23e6edfca4dfda1cddd483681909512c2,,,,source surface for O007-FREMLIN-V2-S284,exact source bytes verified,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2-ARCHIVE"",""O007-RESOURCE-SOURCE-MANIFEST""]}"
1.1.0,resource,O007-RESOURCE-MT284-TARGET,,translated-target,,source/id-ID/mt284.tex,70770,3a0cda1025d9a3f360f60f649828aa797939edc28d2280d9aa8aa888962c50c0,,,,canonical id-ID editable target for O007-FREMLIN-V2-S284,passing exact unit/index QA,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT284-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-MT284-QA,O007-RIGHTS-ORIGINAL-COMPONENTS-CC0-1.0,source-target-unit-qa-receipt,,qa/chapter28/mt284-unit-qa.json,7726,0d5dfed584006e986d1d9a71a5b7b41496748bd7d75e183cf5f3a65b315ea56f,,,,passing QA evidence for O007-FREMLIN-V2-S284,pass with exact target identity,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT284-SOURCE"",""O007-RESOURCE-MT284-TARGET""]}"
1.1.0,resource,O007-RESOURCE-MT285-SOURCE,,official-source-member,,authority/fremlin/source/mt2.2016/mt285.tex,54858,e513939a8c3d2f7be017f2b1c9402b956f1278b2161e01425bf25b4045db8e9a,,,,source surface for O007-FREMLIN-V2-S285,exact source bytes verified,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2-ARCHIVE"",""O007-RESOURCE-SOURCE-MANIFEST""]}"
1.1.0,resource,O007-RESOURCE-MT285-TARGET,,translated-target,,source/id-ID/mt285.tex,56453,29c6df056ac911321713ce52e363739d0b5262cf5defb6c9729a94162bce0516,,,,canonical id-ID editable target for O007-FREMLIN-V2-S285,passing exact unit/index QA,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT285-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-MT285-QA,O007-RIGHTS-ORIGINAL-COMPONENTS-CC0-1.0,source-target-unit-qa-receipt,,qa/chapter28/mt285-unit-qa.json,6576,2904e2cb22485eb1d127201929c8fc63c00b01a23cd4f0fbc65ec6485b89674f,,,,passing QA evidence for O007-FREMLIN-V2-S285,pass with exact target identity,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT285-SOURCE"",""O007-RESOURCE-MT285-TARGET""]}"
1.1.0,resource,O007-RESOURCE-MT286-SOURCE,,official-source-member,,authority/fremlin/source/mt2.2016/mt286.tex,118069,2f47392f82c5a0d5e8b9d8237ab034b7154d604536f86294a540a41bb34dcbbb,,,,source surface for O007-FREMLIN-V2-S286,exact source bytes verified,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2-ARCHIVE"",""O007-RESOURCE-SOURCE-MANIFEST""]}"
1.1.0,resource,O007-RESOURCE-MT286-TARGET,,translated-target,,source/id-ID/mt286.tex,121560,d23e617446c254822a276436ae5adeadfeb2bb4723a6db2cdc1d13b0b29f421e,,,,canonical id-ID editable target for O007-FREMLIN-V2-S286,passing exact unit/index QA,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT286-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-MT286-QA,O007-RIGHTS-ORIGINAL-COMPONENTS-CC0-1.0,source-target-unit-qa-receipt,,qa/chapter28/mt286-unit-qa.json,12493,f800890f8a3185a3520c4cc7e128b7316e94855be46972f23afacfb577426588,,,,passing QA evidence for O007-FREMLIN-V2-S286,pass with exact target identity,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT286-SOURCE"",""O007-RESOURCE-MT286-TARGET""]}"
1.1.0,resource,O007-RESOURCE-MT2A-SOURCE,,official-source-member,,authority/fremlin/source/mt2.2016/mt2a.tex,1673,46d5dc2dace9503e09ea3b34c109d8dff7666381d4e3637c5203a2b3cb3d4f8e,,,,source surface for O007-FREMLIN-V2-APPENDIX-INTRO,exact source bytes verified,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2-ARCHIVE"",""O007-RESOURCE-SOURCE-MANIFEST""]}"
1.1.0,resource,O007-RESOURCE-MT2A-TARGET,,translated-target,,source/id-ID/mt2a.tex,1646,9c9c384a56f9aa18d3fcd0d158fa9c9fb9a992cca30ef937bdad62aa088224fe,,,,canonical id-ID editable target for O007-FREMLIN-V2-APPENDIX-INTRO,passing exact unit/index QA,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2A-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-MT2A-QA,O007-RIGHTS-ORIGINAL-COMPONENTS-CC0-1.0,source-target-unit-qa-receipt,,qa/appendix/mt2a-unit-qa.json,2103,a45b53166eb9250c354d4678356e25c3bd284d20c6a05c3c6f2d6b48fecef67a,,,,passing QA evidence for O007-FREMLIN-V2-APPENDIX-INTRO,pass with exact target identity,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2A-SOURCE"",""O007-RESOURCE-MT2A-TARGET""]}"
1.1.0,resource,O007-RESOURCE-MT2A1-SOURCE,,official-source-member,,authority/fremlin/source/mt2.2016/mt2a1.tex,32457,a607d9c59e33fd493cd89eb27c1b4df7141996ade369590e609bc0c119f1a47f,,,,source surface for O007-FREMLIN-V2-APP-2A1,exact source bytes verified,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2-ARCHIVE"",""O007-RESOURCE-SOURCE-MANIFEST""]}"
1.1.0,resource,O007-RESOURCE-MT2A1-TARGET,,translated-target,,source/id-ID/mt2a1.tex,34185,a809cca943cf4db9bb3efa6cdca899575835d89d3be4ddbf9e35af403a46b30a,,,,canonical id-ID editable target for O007-FREMLIN-V2-APP-2A1,passing exact unit/index QA,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2A1-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-MT2A1-QA,O007-RIGHTS-ORIGINAL-COMPONENTS-CC0-1.0,source-target-unit-qa-receipt,,qa/appendix/mt2a1-unit-qa.json,3100,49e7d277d4feb764af00f0b3f9120fe064ce13c08e56e6d8e07a21f1f6ce1b6f,,,,passing QA evidence for O007-FREMLIN-V2-APP-2A1,pass with exact target identity,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2A1-SOURCE"",""O007-RESOURCE-MT2A1-TARGET""]}"
1.1.0,resource,O007-RESOURCE-MT2A2-SOURCE,,official-source-member,,authority/fremlin/source/mt2.2016/mt2a2.tex,17548,f9dac07caa5b197188722a46de19e564b0565c9da076e6a690617f85f996942f,,,,source surface for O007-FREMLIN-V2-APP-2A2,exact source bytes verified,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2-ARCHIVE"",""O007-RESOURCE-SOURCE-MANIFEST""]}"
1.1.0,resource,O007-RESOURCE-MT2A2-TARGET,,translated-target,,source/id-ID/mt2a2.tex,18754,6b900ca93a247264e1da2395f4afa3bfacb4b61f248a7ab2c83a851e8f99a40a,,,,canonical id-ID editable target for O007-FREMLIN-V2-APP-2A2,passing exact unit/index QA,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2A2-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-MT2A2-QA,O007-RIGHTS-ORIGINAL-COMPONENTS-CC0-1.0,source-target-unit-qa-receipt,,qa/appendix/mt2a2-unit-qa.json,4502,7b61ca39d886bb07e93e3127d9821e4888258eb94d082adc62736c0d2ed444ef,,,,passing QA evidence for O007-FREMLIN-V2-APP-2A2,pass with exact target identity,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2A2-SOURCE"",""O007-RESOURCE-MT2A2-TARGET""]}"
1.1.0,resource,O007-RESOURCE-MT2A3-SOURCE,,official-source-member,,authority/fremlin/source/mt2.2016/mt2a3.tex,44169,a652e80b8c4324f9f1343d5000cd8abe7379fb5f97e6c73ab4ab077cd7059962,,,,source surface for O007-FREMLIN-V2-APP-2A3,exact source bytes verified,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2-ARCHIVE"",""O007-RESOURCE-SOURCE-MANIFEST""]}"
1.1.0,resource,O007-RESOURCE-MT2A3-TARGET,,translated-target,,source/id-ID/mt2a3.tex,47331,824ef35cb73961bcbc7d71a51a222b2e2f160adfae2c7f88d5f040fbad5530f0,,,,canonical id-ID editable target for O007-FREMLIN-V2-APP-2A3,passing exact unit/index QA,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2A3-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-MT2A3-QA,O007-RIGHTS-ORIGINAL-COMPONENTS-CC0-1.0,source-target-unit-qa-receipt,,qa/appendix/mt2a3-unit-qa.json,9150,0677af1aa03a1f6525d486d90158e0f96cf0e2acf23dd8fc995751e51895281b,,,,passing QA evidence for O007-FREMLIN-V2-APP-2A3,pass with exact target identity,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2A3-SOURCE"",""O007-RESOURCE-MT2A3-TARGET""]}"
1.1.0,resource,O007-RESOURCE-MT2A4-SOURCE,,official-source-member,,authority/fremlin/source/mt2.2016/mt2a4.tex,13738,91d5c623fee5dbc4107ebc376376746ac6f6350f900436c460dd7d934655c702,,,,source surface for O007-FREMLIN-V2-APP-2A4,exact source bytes verified,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2-ARCHIVE"",""O007-RESOURCE-SOURCE-MANIFEST""]}"
1.1.0,resource,O007-RESOURCE-MT2A4-TARGET,,translated-target,,source/id-ID/mt2a4.tex,14306,2a70633f28d6efb41efdb6d9e8c14cbca381d6f2e6a0baf15bc6f44994db76ae,,,,canonical id-ID editable target for O007-FREMLIN-V2-APP-2A4,passing exact unit/index QA,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2A4-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-MT2A4-QA,O007-RIGHTS-ORIGINAL-COMPONENTS-CC0-1.0,source-target-unit-qa-receipt,,qa/appendix/mt2a4-unit-qa.json,3398,5093997ae2b5a01a6ddf024eaae4be3c55d12b38befd3636f6cc5435c92a6078,,,,passing QA evidence for O007-FREMLIN-V2-APP-2A4,pass with exact target identity,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2A4-SOURCE"",""O007-RESOURCE-MT2A4-TARGET""]}"
1.1.0,resource,O007-RESOURCE-MT2A5-SOURCE,,official-source-member,,authority/fremlin/source/mt2.2016/mt2a5.tex,16954,e5635040be2e143739e1f69d82d8caae8c6620c5ea62376513fca174393f7904,,,,source surface for O007-FREMLIN-V2-APP-2A5,exact source bytes verified,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2-ARCHIVE"",""O007-RESOURCE-SOURCE-MANIFEST""]}"
1.1.0,resource,O007-RESOURCE-MT2A5-TARGET,,translated-target,,source/id-ID/mt2a5.tex,18232,f2c2d94ab3a1733fda6c9f5cc301ffb21a49f0118b4c5754cb8384aafa3abb8f,,,,canonical id-ID editable target for O007-FREMLIN-V2-APP-2A5,passing exact unit/index QA,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2A5-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-MT2A5-QA,O007-RIGHTS-ORIGINAL-COMPONENTS-CC0-1.0,source-target-unit-qa-receipt,,qa/appendix/mt2a5-unit-qa.json,3802,502c5a4c7875de4c63028945b6400dfe59d16da7360c6b714adac3bddd071b09,,,,passing QA evidence for O007-FREMLIN-V2-APP-2A5,pass with exact target identity,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2A5-SOURCE"",""O007-RESOURCE-MT2A5-TARGET""]}"
1.1.0,resource,O007-RESOURCE-MT2A6-SOURCE,,official-source-member,,authority/fremlin/source/mt2.2016/mt2a6.tex,6534,902659be1cac02e4f3e2c44388790f68901c72238cbbf796474a66b44f97150a,,,,source surface for O007-FREMLIN-V2-S2A6,exact source bytes verified,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2-ARCHIVE"",""O007-RESOURCE-SOURCE-MANIFEST""]}"
1.1.0,resource,O007-RESOURCE-MT2A6-TARGET,,translated-target,,source/id-ID/mt2a6.tex,6722,03433b781c3683f78a95a43d2923051fa75b78f2526df6f4146b49505da0c03e,,,,canonical id-ID editable target for O007-FREMLIN-V2-S2A6,passing exact unit/index QA,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2A6-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-MT2A6-QA,O007-RIGHTS-ORIGINAL-COMPONENTS-CC0-1.0,source-target-unit-qa-receipt,,qa/appendix/mt2a6-unit-qa.json,2181,0367ed6a87540b71ec5b1df011ecde62cc92c90c745dfb337f48026fbeecfcfd,,,,passing QA evidence for O007-FREMLIN-V2-S2A6,pass with exact target identity,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2A6-SOURCE"",""O007-RESOURCE-MT2A6-TARGET""]}"
1.1.0,resource,O007-RESOURCE-MT2CONC-SOURCE,,official-source-member,,authority/fremlin/source/mt2.2016/mt2conc.tex,5781,aa845780017538099d38aaabc77f65e3b3525d73d8e4532bf83278044420a3d8,,,,source surface for O007-FREMLIN-V2-CONCORDANCE,exact source bytes verified,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2-ARCHIVE"",""O007-RESOURCE-SOURCE-MANIFEST""]}"
1.1.0,resource,O007-RESOURCE-MT2CONC-TARGET,,translated-target,,source/id-ID/mt2conc.tex,5580,9d8b0c58f45cfdfe4875e3a867b3538653cfa6a78b6405400ae69a30675219fd,,,,canonical id-ID editable target for O007-FREMLIN-V2-CONCORDANCE,passing exact unit/index QA,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2CONC-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-MT2CONC-QA,O007-RIGHTS-ORIGINAL-COMPONENTS-CC0-1.0,source-target-unit-qa-receipt,,qa/appendix/mt2conc-unit-qa.json,2112,ab305286f2faefe6b821668f8bae6ce6e28ea623c74dfcc1eb932b095382896a,,,,passing QA evidence for O007-FREMLIN-V2-CONCORDANCE,pass with exact target identity,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2CONC-SOURCE"",""O007-RESOURCE-MT2CONC-TARGET""]}"
1.1.0,resource,O007-RESOURCE-MT2R-SOURCE,,official-source-member,,authority/fremlin/source/mt2.2016/mt2r.tex,8507,3ed0e30b40c627a1c24833cf8f504fb8c3fa53c44c019ffdfbceef0b6bb76d8f,,,,source surface for O007-FREMLIN-V2-REFERENCES,exact source bytes verified,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2-ARCHIVE"",""O007-RESOURCE-SOURCE-MANIFEST""]}"
1.1.0,resource,O007-RESOURCE-MT2R-TARGET,,translated-target,,source/id-ID/mt2r.tex,8581,7e92c353bd6f462d6c84dcd8ae94aa40dfe7b8bbad6f9bc501b703491e04d462,,,,canonical id-ID editable target for O007-FREMLIN-V2-REFERENCES,passing exact unit/index QA,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2R-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-MT2R-QA,O007-RIGHTS-ORIGINAL-COMPONENTS-CC0-1.0,source-target-unit-qa-receipt,,qa/appendix/mt2r-unit-qa.json,9746,a02765a338128f8662ff98deb388621dee4cc6925f8001204c0c49c17109a9bf,,,,passing QA evidence for O007-FREMLIN-V2-REFERENCES,pass with exact target identity,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2R-SOURCE"",""O007-RESOURCE-MT2R-TARGET""]}"
1.1.0,resource,O007-RESOURCE-MTI-VOLUME12-SOURCE,,deterministic-source-projection,,backend/index/mti-volume12-active-baseline.tex,99390,3704a67b60b39c8f934e11dafa863059be5ae59dd5c496bafb79a39ebc0fe81c,,,,source surface for O007-FREMLIN-V2-MTI-V12,exact source bytes verified,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2-ARCHIVE"",""O007-RESOURCE-SOURCE-MANIFEST""]}"
1.1.0,resource,O007-RESOURCE-MTI-VOLUME12-TARGET,,translated-target,,source/id-ID/mti-volume12-id.tex,100767,455f68551db3a51770c0e7e90e42d5335f8aa7899e51f4c62b0dce99ae366438,,,,canonical id-ID editable target for O007-FREMLIN-V2-MTI-V12,passing exact unit/index QA,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MTI-VOLUME12-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-MTI-VOLUME12-QA,O007-RIGHTS-ORIGINAL-COMPONENTS-CC0-1.0,independent-index-audit,,qa/index/mti-volume12-owner-independent-audit.json,3602,1c224c98de6779177a9a37b6e74dd9c80ce4a200e56de2c60446aa0d596aad7a,,,,passing QA evidence for O007-FREMLIN-V2-MTI-V12,pass with exact target identity,"{""basis"":""Exact complete-corpus witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-corpus-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MTI-VOLUME12-SOURCE"",""O007-RESOURCE-MTI-VOLUME12-TARGET""]}"
