schema_version,record_type,id,unit_id,rights_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,anchor_note,segment_kind,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V1-FRONT-MT10-SEGMENT-0001,O007-FREMLIN-V1-FRONT-MT10,O007-RIGHTS-FREMLIN-DSL,1,mt10,O007-FREMLIN-V1-FRONT-MT10-COMPLETE-FILE,O007-FREMLIN-V1-FRONT-MT10-COMPLETE-FILE,unit-metadata,false,,complete-source-member,1,402,1,404,0,13705,0,14003,583e6a9e306d6eb4776df5260d04f8296cf27bb97aa740d8003802c12f5de452,e5d7a1cb3403ad14ac188e64fa19f1efbb6964df5a9af7793ee03d338b606faf,"{""basis"":""Exact stable source-to-id-ID map; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT10-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0553,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,553,O007-FREMLIN-V1-MTI-H0382,O007-FREMLIN-V1-MTI-T0553,O007-FREMLIN-V1-MTI-T0553,explicit,false,,index-index_heading,12423,12423,6772,6772,340976,340999,27267,27290,e4a62de94d03e0a2b07e2bd31e8be7a562b34d81bfae2116a1c630e7fe9e5c3d,44018f0ecbdd6211eb600301aea23cb5899dc0200aa90a997704b83e7e64fc9a,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0554,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,554,O007-FREMLIN-V1-MTI-H0383,O007-FREMLIN-V1-MTI-T0554,O007-FREMLIN-V1-MTI-T0554,explicit,false,,index-index_heading,12456,12456,6784,6784,342141,342163,27302,27326,0bf174ef249ffbb345dafeab0e2dc7aad5c79a7ce914b8fce233a2bb1f3c6d27,fdf76d0c685e28b5744a3dc22adea47693f461e500d09058a4b0628bee5c71e5,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0555,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,555,O007-FREMLIN-V1-MTI-H0384,O007-FREMLIN-V1-MTI-T0555,O007-FREMLIN-V1-MTI-T0555,explicit,false,,index-index_heading,12460,12460,6787,6787,342206,342229,27329,27351,99a6199cc0bf060f9e148a7f8886c8fe0d59874e3fe571173bc2ed8417cd3c64,fcc67c9547df07f5f96c6faf01db6f7c24ef85837b37b676889288c5e037f8fb,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0556,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,556,O007-FREMLIN-V1-MTI-H0385,O007-FREMLIN-V1-MTI-T0556,O007-FREMLIN-V1-MTI-T0556,explicit,false,,index-index_heading,12470,12470,6793,6793,342529,342553,27357,27380,3427841108c3d5492bd1f390b45ebae828550d6b565ed7f65c8fa41e6ff0f0a3,52dd0da44d63b9a6d2bb4f90b5ee35548f3c85e0d6d228e26fffdc4c0f2b32ae,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0557,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,557,O007-FREMLIN-V1-MTI-H0386,O007-FREMLIN-V1-MTI-T0557,O007-FREMLIN-V1-MTI-T0557,explicit,false,,index-index_heading,12501,12501,6808,6808,343443,343469,27395,27426,4f27db3a4eec593d425c3ea2e3041d528d279940939ef3c46a498945f6c58c54,d821428375266ba5829ee37a3377cf7d098524fe50d0a08b9f88603c7c0a8ca2,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0558,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,558,O007-FREMLIN-V1-MTI-H0387,O007-FREMLIN-V1-MTI-T0558,O007-FREMLIN-V1-MTI-T0558,explicit,false,,index-index_heading,12633,12633,6873,6873,347109,347135,27491,27517,7eb1d5e8121dd86eca99e02b5de61871ab9d03c2c167ca1673cb1cf59ba7f366,7eb1d5e8121dd86eca99e02b5de61871ab9d03c2c167ca1673cb1cf59ba7f366,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0559,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,559,O007-FREMLIN-V1-MTI-GE0127,O007-FREMLIN-V1-MTI-T0559,O007-FREMLIN-V1-MTI-T0559,explicit,false,,index-index_entry,12633,12634,6874,6874,347136,347202,27518,27585,18dede311c17660e922a2d7c052ac53c0125ac84041f6b0ef6a995771b95abe1,376970ca2015245e32ef21aa63473f6356d3036b73c34362a209a15150af4b87,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0560,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,560,O007-FREMLIN-V1-MTI-H0388,O007-FREMLIN-V1-MTI-T0560,O007-FREMLIN-V1-MTI-T0560,explicit,false,,index-index_heading,12642,12642,6878,6878,347394,347414,27589,27611,a6f96d109968684f8e2ed9f73e02f6a254b648ed8faac3e0f61796b225869727,c8204d0ddf1589b80a094820fc3109a6f2f9063e5cef86a642c710e2c6d85a8f,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0561,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,561,O007-FREMLIN-V1-MTI-H0389,O007-FREMLIN-V1-MTI-T0561,O007-FREMLIN-V1-MTI-T0561,explicit,false,,index-index_heading,12663,12663,6890,6890,347865,347885,27623,27646,c0dfeb16795f8c697782f81d0688479b4a42027b3eb6446a8b436f6750ee3aba,71628652d02e5f393b3f538f568de9fc2229094b28a1dcec702d1d01b9483d33,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0562,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,562,O007-FREMLIN-V1-MTI-GE0128,O007-FREMLIN-V1-MTI-T0562,O007-FREMLIN-V1-MTI-T0562,explicit,false,,index-index_entry,12663,12665,6891,6891,347886,347929,27647,27691,8a56fad66418e4349c09ebade766c834c12a9064cfddeb1abe920863e9dc1788,485e98d7a2d61a573491e7f73d931a244eb3a659f68a9b8ee405ed24b6e6e937,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0563,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,563,O007-FREMLIN-V1-MTI-H0390,O007-FREMLIN-V1-MTI-T0563,O007-FREMLIN-V1-MTI-T0563,explicit,false,,index-index_heading,12690,12690,6903,6903,348574,348596,27703,27725,96e7bd2b011370420f5488245de1bd329b5f83398f53d078511588b9512d4a68,96e7bd2b011370420f5488245de1bd329b5f83398f53d078511588b9512d4a68,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0564,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,564,O007-FREMLIN-V1-MTI-H0391,O007-FREMLIN-V1-MTI-T0564,O007-FREMLIN-V1-MTI-T0564,explicit,false,,index-index_heading,12707,12707,6914,6914,348876,348894,27736,27756,d73f97b339c533f85be8cae562e1d56a8fb3f389bd3a0e4d30e4422cee7e4a30,89db0639ea253b798dc50aff4cf8760c3236ea4dacffdcb9bf42edb15aa5c3bc,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0565,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,565,O007-FREMLIN-V1-MTI-H0392,O007-FREMLIN-V1-MTI-T0565,O007-FREMLIN-V1-MTI-T0565,explicit,false,,index-index_heading,12720,12720,6919,6919,349178,349198,27761,27781,b423a570f4184ccf4fc8621fe296d38c7f347336b73972154d6e288589b5db3b,b423a570f4184ccf4fc8621fe296d38c7f347336b73972154d6e288589b5db3b,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0566,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,566,O007-FREMLIN-V1-MTI-H0393,O007-FREMLIN-V1-MTI-T0566,O007-FREMLIN-V1-MTI-T0566,explicit,false,,index-index_heading,12726,12726,6924,6924,349264,349283,27786,27805,5eafcdd2e1ac18c3b8efb7522af56073fbd7460e05c56947659624b041d936db,20e7bbff68b97c00f32ab487198f8e041750dd0d7ba684e1b97dfcf5a0fc6eb5,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0567,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,567,O007-FREMLIN-V1-MTI-H0394,O007-FREMLIN-V1-MTI-T0567,O007-FREMLIN-V1-MTI-T0567,explicit,false,,index-index_heading,12759,12759,6942,6942,350185,350204,27823,27842,9e025ba4a90222ad90661ea9abe54f67ef038f19d4ad49d565957dc16bc4201e,9e025ba4a90222ad90661ea9abe54f67ef038f19d4ad49d565957dc16bc4201e,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0568,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,568,O007-FREMLIN-V1-MTI-H0395,O007-FREMLIN-V1-MTI-T0568,O007-FREMLIN-V1-MTI-T0568,explicit,false,,index-index_heading,12823,12823,6974,6974,351794,351813,27874,27893,62695a05f5df8ec4fa20091972bb7fc1471ca9b739e665a4226bc7fa509b6f5b,706d9610e47f47cc5121c9df765aa47707cb6e4a90640e86d88d09815d665a9e,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0569,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,569,O007-FREMLIN-V1-MTI-GE0129,O007-FREMLIN-V1-MTI-T0569,O007-FREMLIN-V1-MTI-T0569,explicit,false,,index-index_entry,12823,12824,6975,6975,351814,351839,27894,27919,c144e5d0502984655a2d9203ac9e56e11a31a5b5fb801a42303c903ca4157606,2948a4758145e06b12e974db41cff0daaf07fed42ae97c293d531bb59f816552,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0570,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,570,O007-FREMLIN-V1-MTI-H0396,O007-FREMLIN-V1-MTI-T0570,O007-FREMLIN-V1-MTI-T0570,explicit,false,,index-index_heading,12830,12830,6980,6980,351931,351953,27924,27946,4a6b32bd6c17c4b2b1c27e9c60c01806eb2abe98424f90435b4315f4bbbaa863,4f890780901d197f6fcc88a73da318ebd4d181289ef93f85a47b0df230ade906,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0571,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,571,O007-FREMLIN-V1-MTI-H0397,O007-FREMLIN-V1-MTI-T0571,O007-FREMLIN-V1-MTI-T0571,explicit,false,,index-index_heading,12835,12835,6983,6983,352055,352077,27949,27971,61f07cdf131ca70d87f3beb94fe87855fade825d22a4dbb89b7924b3d9291fe4,3dba717cdbe141ca898e3f143b1056f6377981962a7c06b554f3fe8be21c6ae6,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0572,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,572,O007-FREMLIN-V1-MTI-H0398,O007-FREMLIN-V1-MTI-T0572,O007-FREMLIN-V1-MTI-T0572,explicit,false,,index-index_heading,12875,12875,7006,7006,352955,352975,27994,28015,678eccdaff003cbd85e97bc4490fef0378003bbe740d7c3b122947af6d5ed9f5,debaac8b521d5ed489731e742dc7eb8414863a872d635c0b731de33e604a3ce0,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0573,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,573,O007-FREMLIN-V1-MTI-H0399,O007-FREMLIN-V1-MTI-T0573,O007-FREMLIN-V1-MTI-T0573,explicit,false,,index-index_heading,12887,12887,7013,7013,353263,353287,28022,28045,b80c8bf1b95c338d71cd8120740953d61ac153b79a7ddb9730d91decf129d4a1,5fbefe8e003b48b1868c847dffcec34dc0f133e59677591281f4c7dc815b5ac4,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0574,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,574,O007-FREMLIN-V1-MTI-H0400,O007-FREMLIN-V1-MTI-T0574,O007-FREMLIN-V1-MTI-T0574,explicit,false,,index-index_heading,12942,12942,7046,7046,354714,354737,28080,28103,3cff7cd08531b7fd0bc5cca593d4e34df49374413b95a6229ef125cf30165937,3cff7cd08531b7fd0bc5cca593d4e34df49374413b95a6229ef125cf30165937,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0575,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,575,O007-FREMLIN-V1-MTI-GE0130,O007-FREMLIN-V1-MTI-T0575,O007-FREMLIN-V1-MTI-T0575,explicit,false,Logical segment is the ordered concatenation of 2 authority spans and 1 rendered target spans; envelope offsets are reported.,index-index_entry,12942,12944,7047,7048,354738,354843,28104,28172,2250d5d66d48d41d5dc9c7f1d1a8791d5f780f35139df7478b0d4d8435448562,18b56ae2a8d929c1b3ba96e1f75b21a78fc7c4b3463b877821c38c4fcadff6aa,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0576,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,576,O007-FREMLIN-V1-MTI-H0401,O007-FREMLIN-V1-MTI-T0576,O007-FREMLIN-V1-MTI-T0576,explicit,false,,index-index_heading,12961,12961,7059,7059,355203,355231,28183,28213,b851a4d09861ff7bbcf04d11dbf0b6880dee4b80988150c56924f730a05222ec,967c965867e1204f8f0ca8ddb57a37f4f425564fc02b48d0b366950ed296d926,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0577,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,577,O007-FREMLIN-V1-MTI-H0402,O007-FREMLIN-V1-MTI-T0577,O007-FREMLIN-V1-MTI-T0577,explicit,false,,index-index_heading,12966,12966,7062,7062,355339,355358,28216,28235,f5b68f3d6e59f6d22e4ca0ad8b3faf979c2b3b55f2067395858ef9add64bf3b7,f5b68f3d6e59f6d22e4ca0ad8b3faf979c2b3b55f2067395858ef9add64bf3b7,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0578,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,578,O007-FREMLIN-V1-MTI-H0403,O007-FREMLIN-V1-MTI-T0578,O007-FREMLIN-V1-MTI-T0578,explicit,false,,index-index_heading,13014,13014,7077,7077,356764,356786,28250,28275,a81f9b6e659f5ca244ba9e3add145fccc5f503a4940f4b9bf8956d41ef8102c3,4b0fada0f27d4bf685591412a460e56b3d22daa257cec0ac4e7aaab1209051c9,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0579,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,579,O007-FREMLIN-V1-MTI-H0404,O007-FREMLIN-V1-MTI-T0579,O007-FREMLIN-V1-MTI-T0579,explicit,false,,index-index_heading,13022,13022,7080,7080,356998,357027,28278,28300,957a08559f85179c0d6e43556904099e1a1b0defa8c2ec3c6de59a9514cb3bc5,0428c27dce739caac4b3fdee4bc16884c9cfa9cce5dc50450526e0aa9d7ff5e9,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0580,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,580,O007-FREMLIN-V1-MTI-H0405,O007-FREMLIN-V1-MTI-T0580,O007-FREMLIN-V1-MTI-T0580,explicit,false,,index-index_heading,13026,13026,7083,7083,357099,357121,28303,28325,586b0cda3a572d02dd6a57fdeb2e575752985379f59315761d12794ee5e16fd3,586b0cda3a572d02dd6a57fdeb2e575752985379f59315761d12794ee5e16fd3,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0581,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,581,O007-FREMLIN-V1-MTI-H0406,O007-FREMLIN-V1-MTI-T0581,O007-FREMLIN-V1-MTI-T0581,explicit,false,,index-index_heading,13030,13030,7086,7086,357158,357180,28328,28350,5112cab59e381c1d5c1ba3d8e61162ac3b8863e51ef871468bf330d94b2a79f9,8030ec28beb12f5e50c85c38ba6c2de2589fec7d65a9fd01f29940e2187a5ce0,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0582,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,582,O007-FREMLIN-V1-MTI-H0407,O007-FREMLIN-V1-MTI-T0582,O007-FREMLIN-V1-MTI-T0582,explicit,false,,index-index_heading,13078,13078,7099,7099,359010,359030,28363,28381,87623462db450d23a45936bf7d0fb53d22a2d01c2bb2dd7f08a7dc17ec4a7829,07c5866b38b338221009089f792f51041f04ac9a0c2960be6dd74e9bc86b6e5f,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0583,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,583,O007-FREMLIN-V1-MTI-H0408,O007-FREMLIN-V1-MTI-T0583,O007-FREMLIN-V1-MTI-T0583,explicit,false,,index-index_heading,13177,13177,7146,7146,361812,361837,28428,28451,12f377cad22590d3488fdb45620c114ddf1c918f59ecc2f6b4ed0da282b38d1a,2d0323c49354b746be8ab870c15c59831dc519dea73013a5e5c3c50506a7529c,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0584,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,584,O007-FREMLIN-V1-MTI-H0409,O007-FREMLIN-V1-MTI-T0584,O007-FREMLIN-V1-MTI-T0584,explicit,false,,index-index_heading,13182,13182,7149,7149,361934,361956,28454,28475,deb0f676646da5a93af46fa3ff1515d7441b85f9cb33e05034f9e6db83e01367,bf0663ece5985fff8ba12bfae896b20c060eca9a3ec2841af7d85221f7dded74,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0585,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,585,O007-FREMLIN-V1-MTI-H0410,O007-FREMLIN-V1-MTI-T0585,O007-FREMLIN-V1-MTI-T0585,explicit,false,,index-index_heading,13192,13192,7155,7155,362199,362228,28481,28510,148f95e9993cbb7d93d6cc823bf3806601d5d0112f8d2fcd66d06cc21184254c,0e18eee67ab2f2878a90202005147f81e3314de4a9263b81a7c1bc4c7b373713,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
